name,capital,labor
3501,6666.666667,457.1428571
3502,20400,0
3503,0,0
3504,30,7142.857143
3505,3333.333333,1142.857143
3506,600,4285.714286
3507,0,8000
3508,0,7000
3509,3520,0
3510,1733.333333,2071.428571
3511,14473.33333,2571.428571
3512,11333.33333,7857.142857
3513,8000,0
3514,7713.333333,2228.571429
3515,220,7142.857143
3516,0,7057.142857
3517,8803.333333,2320
3518,0,7428.571429
3519,3640,0
3520,7800,0
3521,11760,0
3522,0,8000
3523,28650,100
3524,6200,0
3525,2600,0
3526,6553.333333,642.8571429
3527,3200,0
3528,1000,0
3529,1700,5285.714286
3530,350,7500
3531,0,2857.142857
3532,2500,714.2857143
3533,0,12857.14286
3534,720,8571.428571
3535,633.3333333,3742.857143
3536,9133.333333,5657.142857
3537,10000,3028.571429
3538,0,3907.142857
3539,5466.666667,445.7142857
3540,3000,8000
3541,0,6142.857143
3542,8503.333333,2857.142857
3543,3786.666667,3428.571429
3544,12770,3571.428571
3545,333.3333333,5000
3546,19460,0
3547,16063.33333,0
3548,2156.666667,5714.285714
3549,2000,0
3550,2400,1451.428571
3551,0,1485.714286
3552,3453.333333,3571.428571
3553,833.3333333,3674.285714
3554,6666.666667,4128.571429
3555,2433.333333,3642.857143
3556,0,2957.142857
3557,0,9142.857143
3558,0,2142.857143
3559,0,3785.714286
3560,33.33333333,8000
3561,0,9571.428571
3562,1333.333333,3507.142857
3563,333.3333333,4200
3564,0,4571.428571
3565,12000,0
3566,0,7857.142857
3567,10000,10714.28571
3568,23400,0
3569,1783.333333,2930
3570,0,6857.142857
3571,170,10428.57143
3572,10000,10714.28571
3573,3466.666667,4885.714286
3574,6760,0
3575,10250,0
3576,333.3333333,14571.42857
3577,3000,8285.714286
3578,3333.333333,10000
3579,0,3014.285714
3580,6693.333333,0
3581,6000,11428.57143
3582,6413.333333,4285.714286
3583,2183.333333,7971.428571
3584,11480,2000
3585,6666.666667,5931.428571
3586,0,6714.285714
3587,5760,0
3588,4040,0
3589,5960,6571.428571
3590,18600,257.1428571
3591,7666.666667,0
3592,12510,3571.428571
3593,0,14285.71429
3594,2880,857.1428571
3595,0,12714.28571
3596,4170,0
3597,2600,11428.57143
3598,0,8014.285714
3599,0,2285.714286
3600,8000,0
3601,0,3071.428571
3602,8013.333333,0
3603,3733.333333,0
3604,0,2340
3605,0,6714.285714
3606,16643.33333,0
3607,12980,0
3608,24666.66667,8571.428571
3609,8426.666667,0
3610,30666.66667,5110
3611,6466.666667,1748.571429
3612,4200,500
3613,8800,0
3614,9290,6431.428571
3615,13400,2714.285714
3616,0,4285.714286
3617,8166.666667,5714.285714
3618,0,4685.714286
3619,6030,5190
3620,5200,6142.857143
3621,633.3333333,5000
3622,2000,8571.428571
3623,0,1431.428571
3624,1200,4252.857143
3625,0,10360
3626,5200,1428.571429
3627,11093.33333,74.28571429
3628,0,7142.857143
3629,333.3333333,11428.57143
3630,21800,342.8571429
3631,14086.66667,0
3632,6083.333333,6464.285714
3633,266.6666667,8571.428571
3634,5333.333333,8857.142857
3635,5100,2000
3636,2046.666667,12285.71429
3637,3193.333333,0
3638,7000,1142.857143
3639,2126.666667,6195.714286
3640,200,5714.285714
3641,0,7142.857143
3642,7500,4714.285714
3643,0,4285.714286
3644,10600,0
3645,116.6666667,1908.571429
3646,9793.333333,0
3647,10453.33333,0
3648,5760,5177.142857
3649,333.3333333,4228.571429
3650,13333.33333,2738.571429
3651,0,5142.857143
3652,24593.33333,0
3653,40066.66667,12857.14286
3654,19760,0
3655,12400,0
3656,9520,0
3657,6680,0
3658,17000,7142.857143
3659,5600,0
3660,0,857.1428571
3661,0,7142.857143
3662,0,6571.428571
3663,0,7900
3664,11166.66667,5942.857143
3665,9066.666667,4348.571429
3666,0,857.1428571
3667,0,5051.428571
3668,0,10047.14286
3669,1683.333333,4657.142857
3670,5200,2142.857143
3671,0,3857.142857
3672,1400,3714.285714
3673,12680,0
3674,0,3428.571429
3675,0,2571.428571
3676,0,8035.714286
3677,17053.33333,0
3678,13900,0
3679,16000,8857.142857
3680,16046.66667,1215.714286
3681,0,3321.428571
3682,5030,0
3683,7026.666667,0
3684,10000,5714.285714
3685,6666.666667,17642.85714
3686,11853.33333,1828.571429
3687,17906.66667,0
3688,20163.33333,0
3689,0,535.7142857
3690,0,3142.857143
3691,8523.333333,0
3692,0,8142.857143
3693,19776.66667,0
3694,20020,1714.285714
3695,7166.666667,0
3696,0,10000
3697,14066.66667,0
3698,500,10714.28571
3699,38746.66667,2511.428571
3700,3466.666667,2745.714286
3701,0,7571.428571
3702,2960,0
3703,3000,6571.428571
3704,19333.33333,0
3705,19636.66667,2971.428571
3706,0,12714.28571
3707,0,2642.857143
3708,0,4251.428571
3709,0,10000
3710,14160,0
3711,6666.666667,4285.714286
3712,3240,0
3713,0,9571.428571
3714,0,9285.714286
3715,2550,10444.28571
3716,6760,74.28571429
3717,633.3333333,9142.857143
3718,4800,7214.285714
3719,9000,4142.857143
3720,6500,0
3721,0,5000
3722,0,3771.428571
3723,6680,0
3724,5533.333333,142.8571429
3725,400,7142.857143
3726,0,7428.571429
3727,1500,10028.57143
3728,2666.666667,7142.857143
3729,10833.33333,428.5714286
3730,666.6666667,5714.285714
3731,10080,5908.571429
3732,1333.333333,1725.714286
3733,4883.333333,4057.142857
3734,740,5714.285714
3735,16666.66667,5714.285714
3736,800,8285.714286
3737,0,6571.428571
3738,7853.333333,2000
3739,16690,2571.428571
3740,20000,3428.571429
3741,333.3333333,2142.857143
3742,17966.66667,4817.142857
3743,13333.33333,2948.571429
3744,0,8880
3745,0,8571.428571
3746,0,4285.714286
3747,0,6000
3748,0,1428.571429
3749,0,2194.285714
3750,1000,6571.428571
3751,1856.666667,4785.714286
3752,320,7071.428571
3753,0,2857.142857
3754,2043.333333,304.2857143
3755,0,5208.571429
3756,2600,5714.285714
3757,0,8714.285714
3758,0,4285.714286
3759,8000,2714.285714
3760,9266.666667,10000
3761,3020,9284.285714
3762,2333.333333,0
3763,2166.666667,3657.142857
3764,0,3914.285714
3765,1166.666667,3228.571429
3766,166.6666667,2335.714286
3767,7300,0
3768,9773.333333,0
3769,11000,7857.142857
3770,16670,4928.571429
3771,0,2451.428571
3772,0,714.2857143
3773,3240,1485.714286
3774,0,10000
3775,173.3333333,3002.857143
3776,0,13685.71429
3777,21333.33333,2285.714286
3778,5000,4285.714286
3779,18746.66667,0
3780,2986.666667,6285.714286
3781,0,4285.714286
3782,5360,5762.857143
3783,9680,4285.714286
3784,1920,4285.714286
3785,1920,2857.142857
3786,6633.333333,5872.857143
3787,1666.666667,4680
3788,0,6500
3789,2033.333333,1062.857143
3790,4000,1600
3791,1733.333333,0
3792,4000,5714.285714
3793,8506.666667,0
3794,6953.333333,0
3795,35000,1285.714286
3796,14333.33333,16285.71429
3797,26060,11285.71429
3798,1433.333333,20000
3799,15000,21428.57143
3800,0,8571.428571
3801,18600,0
3802,0,5714.285714
3803,7360,0
3804,3666.666667,3271.428571
3805,9160,3457.142857
3806,4923.333333,8571.428571
3807,4590,3500
3808,213.3333333,14785.71429
3809,36220,9428.571429
3810,11933.33333,4857.142857
3811,1206.666667,3647.142857
3812,-690,10900
3813,433.3333333,4128.571429
3814,3166.666667,3571.428571
3815,0,8571.428571
3816,6666.666667,7428.571429
3817,6480,0
3818,4560,0
3819,5610,0
3820,6166.666667,0
3821,0,7142.857143
3822,7660,0
3823,15120,0
3824,0,3794.285714
3825,0,2285.714286
3826,253.3333333,7142.857143
3827,10480,0
3828,0,2714.285714
3829,13146.66667,0
3830,7336.666667,8062.857143
3831,0,2971.428571
3832,8420,0
3833,7480,0
3834,0,5142.857143
3835,833.3333333,3821.428571
3836,5000,5285.714286
3837,11440,6285.714286
3838,720,7138.571429
3839,5633.333333,6178.571429
3840,0,6857.142857
3841,6533.333333,12142.85714
3842,7506.666667,8932.857143
3843,8160,10000
3844,8266.666667,0
3845,10946.66667,6814.285714
3846,0,2571.428571
3847,0,7428.571429
3848,1883.333333,0
3849,3466.666667,2914.285714
3850,10733.33333,728.5714286
3851,18833.33333,3017.142857
3852,10000,6800
3853,0,5971.428571
3854,0,3390
3855,666.6666667,6285.714286
3856,113.3333333,10048.57143
3857,11746.66667,0
3858,5333.333333,6000
3859,5666.666667,5142.857143
3860,0,5585.714286
3861,13726.66667,1071.428571
3862,13333.33333,0
3863,5920,0
3864,9900,1714.285714
3865,1146.666667,3977.142857
3866,12666.66667,4285.714286
3867,0,8571.428571
3868,0,7142.857143
3869,0,4142.857143
3870,66.66666667,11428.57143
3871,13963.33333,0
3872,1766.666667,4571.428571
3873,23033.33333,5428.571429
3874,0,6428.571429
3875,3333.333333,2714.285714
3876,0,5285.714286
3877,2333.333333,7142.857143
3878,0,5790
3879,15000,5714.285714
3880,0,1071.428571
3881,12000,3571.428571
3882,133.3333333,7714.285714
3883,4400,2674.285714
3884,3333.333333,0
3885,3666.666667,4985.714286
3886,2000,7200
3887,4000,1064.285714
3888,8880,667.1428571
3889,9173.333333,70
3890,4166.666667,8071.428571
3891,3040,6462.857143
3892,0,1142.857143
3893,1333.333333,4954.285714
3894,6666.666667,6000
3895,4686.666667,9285.714286
3896,0,3428.571429
3897,2200,914.2857143
3898,283.3333333,5571.428571
3899,3000,0
3900,2200,3571.428571
3901,960,6000
3902,3733.333333,4571.428571
3903,866.6666667,4902.857143
3904,6840,0
3905,2800,2331.428571
3906,0,2628.571429
3907,720,1285.714286
3908,0,3000
3909,0,1200
3910,2263.333333,4055.714286
3911,0,1782.857143
3912,10583.33333,3571.428571
3913,8960,0
3914,0,5142.857143
3915,0,8171.428571
3916,7126.666667,8882.857143
3917,1000,1714.285714
3918,4363.333333,2922.857143
3919,4640,0
3920,0,3142.857143
3921,770,2428.571429
3922,5066.666667,3500
3923,2666.666667,8571.428571
3924,0,12761.42857
3925,0,5714.285714
3926,14666.66667,0
3927,9746.666667,9000
3928,250,2770
3929,11920,0
3930,14663.33333,3271.428571
3931,833.3333333,10000
3932,11093.33333,0
3933,16280,410
3934,0,1928.571429
3935,12333.33333,25714.28571
3936,5186.666667,5491.428571
3937,833.3333333,2500
3938,0,7571.428571
3939,0,4714.285714
3940,0,5720
3941,866.6666667,2857.142857
3942,6760,0
3943,22466.66667,0
3944,1666.666667,1142.857143
3945,10066.66667,9714.285714
3946,4800,0
3947,2133.333333,7857.142857
3948,9533.333333,4261.428571
3949,5800,914.2857143
3950,10400,1214.285714
3951,6213.333333,0
3952,8666.666667,5000
3953,0,2571.428571
3954,4080,371.4285714
3955,5520,2857.142857
3956,16666.66667,11428.57143
3957,5613.333333,742.8571429
3958,0,6778.571429
3959,0,8571.428571
3960,1713.333333,2690
3961,4666.666667,6000
3962,6000,5800
3963,0,8714.285714
3964,700,2142.857143
3965,6626.666667,7714.285714
3966,0,4285.714286
3967,0,1714.285714
3968,8240,785.7142857
3969,9516.666667,4705.714286
3970,0,4972.857143
3971,6713.333333,0
3972,12213.33333,390
3973,133.3333333,8285.714286
3974,0,5714.285714
3975,6666.666667,7000
3976,4483.333333,0
3977,666.6666667,3642.857143
3978,17386.66667,1428.571429
3979,8400,1000
3980,15400,0
3981,12400,2378.571429
3982,12000,0
3983,45920,0
3984,4140,0
3985,6560,0
3986,733.3333333,2857.142857
3987,0,8571.428571
3988,0,4800
3989,12000,4270
3990,1666.666667,7937.142857
3991,5800,0
3992,7800,2057.142857
3993,5000,5571.428571
3994,0,8928.571429
3995,3500,9000
3996,12483.33333,6821.428571
3997,2000,857.1428571
3998,2166.666667,11428.57143
3999,5066.666667,11142.85714
4000,1286.666667,2130
4001,3333.333333,9405.714286
4002,666.6666667,4285.714286
4003,0,2542.857143
4004,17000,7685.714286
4005,7083.333333,2571.428571
4006,4866.666667,0
4007,8280,0
4008,1600,1381.428571
4009,9133.333333,8857.142857
4010,0,1571.428571
4011,833.3333333,142.8571429
4012,7360,5417.142857
4013,13266.66667,3285.714286
4014,14333.33333,0
4015,7120,0
4016,10040,4960
4017,7240,285.7142857
4018,2666.666667,4285.714286
4019,1200,2285.714286
4020,3796.666667,1424.285714
4021,0,5714.285714
4022,1930,2571.428571
4023,24000,6120
4024,6960,714.2857143
4025,0,5335.714286
4026,16666.66667,4641.428571
4027,460,4457.142857
4028,4800,4368.571429
4029,3000,7857.142857
4030,0,2285.714286
4031,0,5988.571429
4032,0,11548.57143
4033,333.3333333,17.14285714
4034,4000,5285.714286
4035,0,2857.142857
4036,1800,1864.285714
4037,400,4071.428571
4038,0,880
4039,4596.666667,4930
4040,5126.666667,4544.285714
4041,0,2714.285714
4042,1833.333333,6357.142857
4043,13040,685.7142857
4044,293.3333333,11428.57143
4045,7833.333333,6642.857143
4046,0,8571.428571
4047,0,9285.714286
4048,0,5714.285714
4049,8333.333333,10000
4050,3733.333333,4714.285714
4051,6160,1428.571429
4052,16766.66667,5000
4053,3333.333333,2142.857143
4054,5333.333333,1014.285714
4055,13000,4508.571429
4056,0,1285.714286
4057,2800,92.85714286
4058,13300,285.7142857
4059,0,10000
4060,0,7000
4061,1723.333333,9614.285714
4062,9800,0
4063,6880,0
4064,1440,2365.714286
4065,0,857.1428571
4066,866.6666667,840
4067,8666.666667,0
4068,1333.333333,8857.142857
4069,12146.66667,0
4070,0,7885.714286
4071,0,20000
4072,0,6000
4073,0,8571.428571
4074,0,10000
4075,3400,14285.71429
4076,0,4285.714286
4077,3733.333333,8571.428571
4078,18400,0
4079,1233.333333,6428.571429
4080,166.6666667,2528.571429
4081,11960,1855.714286
4082,0,6302.857143
4083,2700,2240
4084,6666.666667,1428.571429
4085,0,11428.57143
4086,833.3333333,3584.285714
4087,6570,0
4088,166.6666667,5767.142857
4089,2550,12857.14286
4090,12613.33333,5142.857143
4091,9533.333333,4128.571429
4092,11870,4285.714286
4093,0,848.5714286
4094,5160,728.5714286
4095,6500,1092.857143
4096,0,4285.714286
4097,2240,12255.71429
4098,466.6666667,2492.857143
4099,2680,4114.285714
4100,7800,0
4101,2790,5714.285714
4102,0,3285.714286
4103,12000,0
4104,2700,548.5714286
4105,2266.666667,6714.285714
4106,1666.666667,628.5714286
4107,7280,2600
4108,0,10285.71429
4109,9953.333333,7428.571429
4110,0,8714.285714
4111,0,5714.285714
4112,0,3714.285714
4113,2293.333333,3142.857143
4114,6666.666667,2014.285714
4115,4333.333333,4114.285714
4116,7200,3857.142857
4117,10973.33333,0
4118,1360,775.7142857
4119,7006.666667,1714.285714
4120,5166.666667,5428.571429
4121,7200,6314.285714
4122,7040,0
4123,8800,0
4124,0,2285.714286
4125,6553.333333,10285.71429
4126,250,8857.142857
4127,5440,4857.142857
4128,166.6666667,2857.142857
4129,500,8195.714286
4130,4400,2928.571429
4131,11210,8285.714286
4132,0,2428.571429
4133,333.3333333,2857.142857
4134,1333.333333,1000
4135,8666.666667,16514.28571
4136,3440,0
4137,12006.66667,100
4138,11333.33333,8714.285714
4139,0,6971.428571
4140,10000,5714.285714
4141,6560,0
4142,2760,0
4143,3610,3000
4144,0,1634.285714
4145,0,10714.28571
4146,11220,184.2857143
4147,8643.333333,0
4148,9520,0
4149,0,5000
4150,8840,0
4151,7000,5714.285714
4152,5253.333333,0
4153,18000,5032.857143
4154,12653.33333,0
4155,0,4330
4156,9333.333333,12057.14286
4157,0,7142.857143
4158,3053.333333,4285.714286
4159,833.3333333,6428.571429
4160,0,5051.428571
4161,19000,2857.142857
4162,5333.333333,5285.714286
4163,7540,5714.285714
4164,4520,0
4165,4800,0
4166,5840,0
4167,4033.333333,1600
4168,4000,0
4169,4346.666667,3211.428571
4170,6520,0
4171,5000,4285.714286
4172,6450,107.1428571
4173,2926.666667,0
4174,2000,5714.285714
4175,25000,8571.428571
4176,10500,0
4177,0,5714.285714
4178,0,7142.857143
4179,0,8571.428571
4180,6666.666667,7571.428571
4181,6666.666667,2928.571429
4182,0,1857.142857
4183,0,15571.42857
4184,2000,4285.714286
4185,1653.333333,11857.14286
4186,3500,7857.142857
4187,0,7857.142857
4188,7466.666667,0
4189,11666.66667,0
4190,0,6428.571429
4191,11666.66667,12428.57143
4192,7900,0
4193,2893.333333,7331.428571
4194,0,8000
4195,0,6285.714286
4196,5360,0
4197,5500,885.7142857
4198,1000,9642.857143
4199,2000,10714.28571
4200,13596.66667,6285.714286
4201,10266.66667,0
4202,2756.666667,0
4203,16666.66667,6485.714286
4204,33.33333333,11594.28571
4205,2000,3357.142857
4206,1126.666667,0
4207,53.33333333,10785.71429
4208,0,7857.142857
4209,0,2428.571429
4210,5000,3928.571429
4211,11093.33333,0
4212,0,7142.857143
4213,5333.333333,3060
4214,5600,5142.857143
4215,7033.333333,5850
4216,13580,9200
4217,0,3892.857143
4218,0,8000
4219,0,4285.714286
4220,8066.666667,6571.428571
4221,2666.666667,10285.71429
4222,3653.333333,6195.714286
4223,1700,3571.428571
4224,7446.666667,4285.714286
4225,4166.666667,0
4226,1956.666667,1040
4227,12793.33333,0
4228,5460,5434.285714
4229,6083.333333,7142.857143
4230,333.3333333,5828.571429
4231,14000,0
4232,0,7142.857143
4233,0,10000
4234,10480,857.1428571
4235,3000,7142.857143
4236,0,3428.571429
4237,0,5464.285714
4238,6666.666667,6571.428571
4239,5880,0
4240,12633.33333,0
4241,7190,500
4242,22400,0
4243,0,3571.428571
4244,0,7142.857143
4245,16000,3257.142857
4246,2913.333333,2822.857143
4247,0,5428.571429
4248,0,8428.571429
4249,21493.33333,10000
4250,0,3085.714286
4251,1320,2280
4252,4033.333333,5750
4253,1083.333333,7214.285714
4254,0,6428.571429
4255,19880,0
4256,8880,7948.571429
4257,2683.333333,0
4258,0,2285.714286
4259,80,1285.714286
4260,0,7857.142857
4261,3333.333333,8571.428571
4262,15666.66667,12857.14286
4263,15346.66667,0
4264,8840,6571.428571
4265,3000,0
4266,8840,0
4267,0,8571.428571
4268,8333.333333,571.4285714
4269,10416.66667,0
4270,8800,13571.42857
4271,6200,8571.428571
4272,8950,0
4273,17260,0
4274,0,11142.85714
4275,4700,10817.14286
4276,460,1777.142857
4277,66.66666667,12821.42857
4278,20000,4457.142857
4279,7000,10845.71429
4280,4010,5428.571429
4281,6600,1950
4282,650,2057.142857
4283,8760,0
4284,0,7498.571429
4285,0,7857.142857
4286,0,5714.285714
4287,11050,5714.285714
4288,333.3333333,4300
4289,920,8485.714286
4290,20370,19700
4291,0,9285.714286
4292,466.6666667,6285.714286
4293,0,2857.142857
4294,0,5942.857143
4295,0,5000
4296,19276.66667,1500
4297,2666.666667,8571.428571
4298,16666.66667,11142.85714
4299,11626.66667,0
4300,12213.33333,0
4301,3960,2100
4302,0,428.5714286
4303,5600,0
4304,0,1714.285714
4305,2800,4142.857143
4306,3400,3205.714286
4307,6666.666667,11428.57143
4308,8240,0
4309,1600,874.2857143
4310,0,12857.14286
4311,0,1428.571429
4312,5600,4628.571429
4313,1853.333333,7150
4314,15440,0
4315,1200,6285.714286
4316,0,9571.428571
4317,1300,10000
4318,13260,9428.571429
4319,2283.333333,1071.428571
4320,8080,4394.285714
4321,6000,8285.714286
4322,8766.666667,5510
4323,66.66666667,5500
4324,5333.333333,7857.142857
4325,15750,8857.142857
4326,4666.666667,7571.428571
4327,250,285.7142857
4328,2600,5857.142857
4329,7316.666667,1142.857143
4330,23616.66667,5657.142857
4331,50,2857.142857
4332,4073.333333,0
4333,973.3333333,5344.285714
4334,0,10000
4335,15000,4628.571429
4336,0,8571.428571
4337,10400,5142.857143
4338,0,5714.285714
4339,4000,1071.428571
4340,750,6428.571429
4341,0,6657.142857
4342,7560,2974.285714
4343,0,5402.857143
4344,0,2142.857143
4345,266.6666667,13714.28571
4346,10200,228.5714286
4347,0,7185.714286
4348,12333.33333,5948.571429
4349,4520,0
4350,0,4285.714286
4351,16666.66667,10142.85714
4352,1500,4285.714286
4353,6326.666667,925.7142857
4354,0,7428.571429
4355,3266.666667,0
4356,12000,0
4357,10443.33333,8074.285714
4358,6200,0
4359,1110,8142.857143
4360,5920,150
4361,8900,6428.571429
4362,5000,9857.142857
4363,9880,0
4364,0,1671.428571
4365,8950,100
4366,2500,3891.428571
4367,3333.333333,7142.857143
4368,963.3333333,5167.142857
4369,23500,5020
4370,433.3333333,0
4371,0,4680
4372,15600,0
4373,3466.666667,714.2857143
4374,0,7714.285714
4375,5200,0
4376,0,11428.57143
4377,333.3333333,10000
4378,0,9714.285714
4379,0,8571.428571
4380,0,5998.571429
4381,0,1035.714286
4382,2400,6471.428571
4383,18100,171.4285714
4384,0,7428.571429
4385,3333.333333,5714.285714
4386,0,4674.285714
4387,0,6428.571429
4388,0,8524.285714
4389,5243.333333,4895.714286
4390,3200,11428.57143
4391,2046.666667,4928.571429
4392,0,2857.142857
4393,0,5714.285714
4394,450,9785.714286
4395,0,0
4396,19333.33333,4571.428571
4397,0,11620
4398,66.66666667,8542.857143
4399,4133.333333,154.2857143
4400,2266.666667,1571.428571
4401,10000,1157.142857
4402,760,5714.285714
4403,4333.333333,4142.857143
4404,183.3333333,2142.857143
4405,750,1634.285714
4406,2866.666667,4285.714286
4407,40,12857.14286
4408,0,11428.57143
4409,0,6714.285714
4410,7050,1142.857143
4411,22066.66667,0
4412,0,1714.285714
4413,8146.666667,297.1428571
4414,6000,0
4415,200,11714.28571
4416,12133.33333,1428.571429
4417,3250,0
4418,3840,0
4419,0,15714.28571
4420,11120,0
4421,0,3700
4422,3300,1671.428571
4423,7066.666667,0
4424,0,5714.285714
4425,3666.666667,7802.857143
4426,0,3285.714286
4427,15360,7142.857143
4428,13566.66667,0
4429,21666.66667,0
4430,8210,0
4431,3333.333333,285.7142857
4432,0,6428.571429
4433,0,928.5714286
4434,5200,1531.428571
4435,0,1550
4436,12000,0
4437,0,4128.571429
4438,6666.666667,4285.714286
4439,0,5714.285714
4440,9466.666667,400
4441,666.6666667,4142.857143
4442,10000,8571.428571
4443,933.3333333,8428.571429
4444,3900,0
4445,6370,0
4446,5676.666667,0
4447,6000,1000
4448,2493.333333,5000
4449,4533.333333,5428.571429
4450,3520,0
4451,8426.666667,0
4452,0,2857.142857
4453,14333.33333,11428.57143
4454,5680,0
4455,6983.333333,5928.571429
4456,3600,5714.285714
4457,2000,8571.428571
4458,0,8520
4459,5733.333333,2857.142857
4460,1586.666667,7142.857143
4461,15440,0
4462,7066.666667,0
4463,1083.333333,6428.571429
4464,32333.33333,10000
4465,0,4285.714286
4466,14753.33333,0
4467,5160,0
4468,1516.666667,8571.428571
4469,2166.666667,1857.142857
4470,3736.666667,6428.571429
4471,333.3333333,7857.142857
4472,5563.333333,13175.71429
4473,1036.666667,8437.142857
4474,666.6666667,4285.714286
4475,0,4285.714286
4476,500,4285.714286
4477,1000,5424.285714
4478,1000,2285.714286
4479,0,4750
4480,24986.66667,0
4481,1040,5714.285714
4482,0,1664.285714
4483,0,6142.857143
4484,66.66666667,3071.428571
4485,2586.666667,714.2857143
4486,0,6142.857143
4487,7400,714.2857143
4488,5580,0
4489,7530,1142.857143
4490,6400,0
4491,7693.333333,0
4492,4640,0
4493,0,10000
4494,3043.333333,1142.857143
4495,24423.33333,4714.285714
4496,2233.333333,2804.285714
4497,0,1000
4498,10480,428.5714286
4499,2400,1428.571429
4500,0,2571.428571
4501,1663.333333,7630
4502,1516.666667,1714.285714
4503,0,2400
4504,0,1371.428571
4505,5200,1285.714286
4506,500,3714.285714
4507,266.6666667,2142.857143
4508,3280,714.2857143
4509,20833.33333,14285.71429
4510,0,2357.142857
4511,1666.666667,2857.142857
4512,3200,2428.571429
4513,0,2285.714286
4514,1333.333333,4714.285714
4515,21186.66667,285.7142857
4516,640,7857.142857
4517,3200,102.8571429
4518,333.3333333,4754.285714
4519,6200,2622.857143
4520,666.6666667,4422.857143
4521,6626.666667,0
4522,0,11428.57143
4523,3333.333333,6257.142857
4524,3440,0
4525,3856.666667,0
4526,1600,6857.142857
4527,0,6857.142857
4528,0,10505.71429
4529,4073.333333,0
4530,0,11262.85714
4531,12466.66667,71.42857143
4532,16033.33333,6428.571429
4533,0,7571.428571
4534,0,7110
4535,0,6475.714286
4536,12553.33333,857.1428571
4537,5480,0
4538,6866.666667,192.8571429
4539,666.6666667,5714.285714
4540,2800,1028.571429
4541,0,1714.285714
4542,1666.666667,11142.85714
4543,0,4285.714286
4544,4320,1018.571429
4545,0,5714.285714
4546,0,8428.571429
4547,0,14285.71429
4548,7200,0
4549,5300,4700
4550,0,2535.714286
4551,20400,0
4552,26666.66667,5142.857143
4553,6760,111.4285714
4554,0,7142.857143
4555,4000,10000
4556,3400,11428.57143
4557,10680,0
4558,0,10071.42857
4559,0,4142.857143
4560,7333.333333,7142.857143
4561,7800,0
4562,0,10000
4563,0,5714.285714
4564,7600,4285.714286
4565,19500,0
4566,5600,0
4567,0,6714.285714
4568,2180,7782.857143
4569,0,2325.714286
4570,25000,4278.571429
4571,0,5485.714286
4572,976.6666667,8987.142857
4573,3113.333333,9380
4574,0,5428.571429
4575,0,7197.142857
4576,3000,4142.857143
4577,0,192.8571429
4578,19870,0
4579,3400,0
4580,7350,3421.428571
4581,0,9285.714286
4582,5920,88.57142857
4583,14300,0
4584,11480,1000
4585,1200,1214.285714
4586,6666.666667,2714.285714
4587,0,3857.142857
4588,300,2057.142857
4589,0,4450
4590,0,9000
4591,4233.333333,6857.142857
4592,6600,0
4593,0,4457.142857
4594,0,714.2857143
4595,13993.33333,257.1428571
4596,0,5714.285714
4597,8536.666667,0
4598,4000,8028.571429
4599,10000,0
4600,0,4714.285714
4601,0,8571.428571
4602,2400,5357.142857
4603,5400,9000
4604,0,10000
4605,3660,1428.571429
4606,7523.333333,0
4607,4690,0
4608,0,6285.714286
4609,2793.333333,3571.428571
4610,8093.333333,0
4611,0,6000
4612,180,1714.285714
4613,600,5714.285714
4614,15400,9074.285714
4615,0,1357.142857
4616,33.33333333,6788.571429
4617,1930,4792.857143
4618,8800,0
4619,2713.333333,764.2857143
4620,2000,5914.285714
4621,1133.333333,285.7142857
4622,0,7142.857143
4623,0,10857.14286
4624,5840,13857.14286
4625,4800,457.1428571
4626,0,2642.857143
4627,0,8035.714286
4628,166.6666667,4457.142857
4629,0,4828.571429
4630,0,4714.285714
4631,11666.66667,4285.714286
4632,6166.666667,0
4633,0,8171.428571
4634,0,16428.57143
4635,6800,0
4636,20133.33333,428.5714286
4637,8486.666667,6982.857143
4638,0,5897.142857
4639,0,3988.571429
4640,28253.33333,0
4641,5663.333333,7467.142857
4642,0,3714.285714
4643,0,1857.142857
4644,0,13714.28571
4645,0,7142.857143
4646,0,10000
4647,0,6714.285714
4648,0,5714.285714
4649,0,1485.714286
4650,2266.666667,7857.142857
4651,0,10000
4652,0,3642.857143
4653,3666.666667,7142.857143
4654,0,16465.71429
4655,10000,0
4656,2000,3857.142857
4657,1333.333333,7285.714286
4658,3240,3571.428571
4659,7666.666667,9000
4660,10720,0
4661,4000,2428.571429
4662,1833.333333,171.4285714
4663,6666.666667,6000
4664,0,4285.714286
4665,0,5571.428571
4666,1560,771.4285714
4667,0,4428.571429
4668,0,8571.428571
4669,3000,8507.142857
4670,0,6384.285714
4671,0,2857.142857
4672,0,5021.428571
4673,0,5691.428571
4674,466.6666667,4765.714286
4675,0,4735.714286
4676,0,6428.571429
4677,150,2571.428571
4678,510,771.4285714
4679,2826.666667,3714.285714
4680,13373.33333,0
4681,2333.333333,4285.714286
4682,5666.666667,8857.142857
4683,9200,0
4684,19320,0
4685,20256.66667,0
4686,10240,0
4687,9120,0
4688,666.6666667,4885.714286
4689,500,4571.428571
4690,4866.666667,8571.428571
4691,14600,1785.714286
4692,4180,85.71428571
4693,11523.33333,1114.285714
4694,3800,3000
4695,2383.333333,1142.857143
4696,5100,4128.571429
4697,0,5982.857143
4698,2833.333333,4285.714286
4699,9600,857.1428571
4700,2000,11971.42857
4701,11333.33333,0
